pubukprn,kiscourseid,kismode,title,legal_name,provaddress,t1,t2,t3,t4,t5,t6,t7,nsspop,overall
10007802,UFLAWIB,01,Law with International Business,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",84.4,84,72.4,84.4,84.6,89,75.2,325,82
10007802,UFMATFIB,01,Mathematics with Finance and Investment Banking,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",81.8,82.8,78.8,88.2,85.6,86.2,77,150,82.9
10007802,UFMATFIBFF,01,Mathematics with Finance and Investment Banking with International Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",81.8,82.8,78.8,88.2,85.6,86.2,77,150,82.9
10007802,UFMATFIBPE,01,Mathematics with Finance and Investment Banking with a Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",81.8,82.8,78.8,88.2,85.6,86.2,77,150,82.9
10007802,UFMATHB,01,Mathematics,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",88,85,85,100,100,94,74,15,89.4
10007802,UFMATHBFF,01,Mathematics with International Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,86,86,97,96,91,77,30,88.9
10007802,UFMATHBPE,01,Mathematics with a Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,86,86,97,96,91,77,30,88.9
10007802,UFMATHM,01,Mathematics,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,86,86,97,96,91,77,30,88.9
10007802,UFMATHMPE,01,Mathematics with a Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,86,86,97,96,91,77,30,88.9
10007802,UFMAXCSCI,01,Mathematics with Computer Science,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",86.3,84,83.3,94.3,85.3,91,77.7,90,86
10007802,UFMAXCSCIPE,01,Mathematics with Computer Science with Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",86.3,84,83.3,94.3,85.3,91,77.7,90,86
10007802,UFMAXEC,01,Mathematics and Economics,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",82.9,81.4,77.6,94.7,86.9,89.5,74,125,83.9
10007802,UFMAXECPE,01,Mathematics and Economics with a Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",82.9,81.4,77.6,94.7,86.9,89.5,74,125,83.9
10007802,UFMAXSTDS,01,Mathematics and Statistics with Data Science,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,86,86,97.5,96,91,77.5,65,89
10007802,UFMAXSTDSPE,01,Mathematics and Statistics with Data Science with a Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,86,86,97.5,96,91,77.5,65,89
10007802,UFMEDSCI,01,Medical Science,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94,83,85,85,85,92,90,15,87.7
10007802,UFMEDSCIFY,01,Medical Science with Foundation,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,86,88,88,88,94,92,15,90.3
10007802,UFMEDSCIWY,01,Medical Science with Professional Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,86,88,88,88,94,92,15,90.3
10007802,UFMEDSCM,01,Medical Science,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,86,88,88,88,94,92,15,90.3
10007802,UFMEDSCMWY,01,Medical Science with Professional Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,86,88,88,88,94,92,15,90.3
10007802,UFMETCLI,01,Meteorology and Climate,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,64,64,95,73,85,55,10,75
10007802,UFMETCLIFF,01,Meteorology and Climate with International Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",84,71,67,93,79,88,64,15,78
10007802,UFMETCLIOKM,01,Meteorology and Climate with a Year in Oklahoma,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",84,71,67,93,79,88,64,15,78
10007802,UFMICRO,01,Microbiology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",98,94,91,92,100,95,90,15,94.3
10007802,UFMICROM,01,Microbiology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",97,91,89,90,97,91,82,15,91
10007802,UFMICROMWY,01,Microbiology with Professional Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",97,91,89,90,97,91,82,15,91
10007802,UFMICROWFY,01,Microbiology with Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",97,91,89,90,97,91,82,15,91
10007802,UFMICROWY,01,Microbiology with Professional Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",97,91,89,90,97,91,82,15,91
10007802,UFMLAW,01,Law,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",86,84,74,86,85,89,78,195,83.1
10007802,UFMLXBUSY,01,Modern Languages and Business,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83.9,85,73.2,83.8,83.2,87.9,73.3,155,81.5
10007802,UFMLXECSY,01,Modern Languages and Economics,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83.7,82.1,78.1,93.8,83,87.5,75.5,120,83.4
10007802,UFMLXELITSY,01,Modern Languages and English Literature,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",93.3,87.2,87.9,93.7,87.2,88.2,84.3,80,88.8
10007802,UFMLXENLGSY,01,Modern Languages and English Language,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94.9,87.3,87.3,93.9,85.2,87.8,80.6,45,88.1
10007802,UFMLXHSSY,01,Modern Languages and History,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",93.2,83.2,85.5,91.5,82.8,87.2,80.5,100,86.3
10007802,UFMLXIRSY,01,Modern Languages and International Relations,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91.8,89.3,89.3,93,86.2,85.6,80.7,90,88
10007802,UFMODLANG,01,Modern Languages,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",92,88,88,92,76,78,84,20,85.4
10007802,UFMODLANG3,01,Modern Languages (3 years),The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94,90,90,93,79,82,85,25,87.6
10007802,UFMPAS,01,Physician Associate Studies,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",82,73,80,91,64,94,67,10,78.7
10007802,UFMSCISLT,01,Speech and Language Therapy,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,88,81,92,56,87,56,25,79.4
10007802,UFMUXAR,01,Museum Studies and Archaeology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94.2,92,93.5,96.5,89.8,97.8,88.5,40,93.2
10007802,UFMUXARFF,01,Museum Studies and Archaeology with International Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94.2,92,93.5,96.5,89.8,97.8,88.5,40,93.2
10007802,UFMUXARSY,01,Museum Studies and Archaeology with Study Year Abroad,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94.2,92,93.5,96.5,89.8,97.8,88.5,40,93.2
10007802,UFMUXARWY,01,Museum Studies and Archaeology with Professional Placement,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94.2,92,93.5,96.5,89.8,97.8,88.5,40,93.2
10007802,UFMUXCL,01,Museum and Classical Studies,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",93.3,88.8,85,87.3,81.4,89.9,85.7,45,87.3
10007802,UFNUTFDSC,01,Nutrition and Food Science,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",88.7,90.6,83.9,90,88.9,85.8,84.6,55,87.5
10007802,UFNUTFSWY,01,Nutrition and Food Science with Professional Training,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",88.7,90.6,83.9,90,88.9,85.8,84.6,55,87.5
10007802,UFNUTRIT,01,Nutrition,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",90,90,82,90,87,89,84,20,87.4
10007802,UFNUTRITFY,01,Nutrition with Foundation,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",90,90,82,90,87,89,84,20,87.4
10007802,UFNUTRITWY,01,Nutrition with Professional Training,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",90,90,82,90,87,89,84,20,87.4
10007802,UFPHARMCHB,01,Pharmaceutical Chemistry,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",78,75,66,80,39,81,55,25,67.7
10007802,UFPHARMCHBFY,01,Pharmaceutical Chemistry with Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",78,75,66,80,39,81,55,25,67.7
10007802,UFPHARMCHBWY,01,Pharmaceutical Chemistry with a Year in Industry / Research,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",78,75,66,80,39,81,55,25,67.7
10007802,UFPHARMM,01,Pharmacy,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",85,89,76,89,82,87,77,45,83.6
10007802,UFPHARMMFY,01,Pharmacy with Preparatory Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",84,84,75,86,82,83,70,20,80.6
10007802,UFPHIL,01,Philosophy,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",89,85,88,95,80,98,77,20,87.4
10007802,UFPHILPE,01,Philosophy with Placement Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,88,89,96,92,87,85,45,89.7
10007802,UFPHMLGY,01,Pharmacology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83,80,76,84,59,84,73,15,77
10007802,UFPHMLGYFY,01,Pharmacology with Foundation,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",78,76,82,75,65,80,73,10,75.6
10007802,UFPHMLGYWY,01,Pharmacology with a Year in Industry,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",78,76,82,75,65,80,73,10,75.6
10007802,UFPOL,01,Politics and International Relations,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,93,96,94,100,85,84,15,92.6
10007802,UFPOLFF,01,Politics and International Relations with International Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,89,89,93,89,87,79,65,88.1
10007802,UFPOLWY,01,Politics and International Relations with Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",93,92,86,95,75,95,63,10,85.6
10007802,UFPOXEC,01,Politics and Economics,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",85.1,83.7,80.7,93.6,86,88.2,75.4,160,84.7
10007802,UFPOXECWY,01,Politics and Economics with Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",85.1,83.7,80.7,93.6,86,88.2,75.4,160,84.7
10007802,UFPPBE,01,"Philosophy, Business and Ethics",The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",82.5,82,79.6,85.8,86,87.9,78.2,305,83.1
10007802,UFPPBEPE,01,"Philosophy, Business and Ethics with Placement Experience",The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",82.5,82,79.6,85.8,86,87.9,78.2,305,83.1
10007802,UFPPEBA,01,"Philosophy, Politics and Economics",The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",85,80,78,95,70,83,70,10,80.1
10007802,UFPPEBAPE,01,"Philosophy, Politics and Economics with Placement Experience",The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",86.4,84.6,82.5,94.1,87.3,87.9,77.5,205,85.8
10007802,UFPPXCL,01,Philosophy and Classical Studies,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91.4,87.6,86.4,91.6,87.2,87,85.9,80,88.2
10007802,UFPPXCLPE,01,Philosophy and Classical Studies with Placement Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91.4,87.6,86.4,91.6,87.2,87,85.9,80,88.2
10007802,UFPPXELIT,01,Philosophy and English Literature,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",92.1,86.9,87.9,94.9,91.4,89.2,84.4,100,89.5
10007802,UFPPXELITPE,01,Philosophy and English Literature with Placement Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",92.1,86.9,87.9,94.9,91.4,89.2,84.4,100,89.5
10007802,UFPPXIR,01,Philosophy and International Relations,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,88.6,89,94.2,90.2,87,81.5,110,88.8
10007802,UFPPXIRPE,01,Philosophy and International Relations with Placement Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,88.6,89,94.2,90.2,87,81.5,110,88.8
10007802,UFPPXPO,01,Philosophy and Politics,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,88.6,89,94.2,90.2,87,81.5,110,88.8
10007802,UFPPXPOPE,01,Philosophy and Politics with Placement Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,88.6,89,94.2,90.2,87,81.5,110,88.8
10007802,UFPSYCH,01,Psychology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83,80,74,82,84,83,85,60,81.6
10007802,UFPSYCHFF,01,Psychology with International Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83,77,74,82,83,83,85,135,81
10007802,UFPSYCHFY,01,Psychology with Foundation,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83,77,74,82,83,83,85,135,81
10007802,UFPSYCHWY,01,Psychology with Professional Placement,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",86,77,74,86,91,90,88,30,84.6
10007802,UFPYWNEURO,01,Psychology with Neuroscience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83,75,67,83,83,78,83,10,78.9
10007802,UFPYXLANG,01,Psychology and Language Sciences,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",88,74,72,75,80,87,80,10,79.4
10007802,UFPYXPP,01,Psychology and Philosophy,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,73,73,86,82,83,85,10,81.9
10007802,UFQSURV,01,Quantity Surveying,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",82,82,75,85,77,91,79,35,81.6
10007802,UFQSURVFF,01,Quantity Surveying with International Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",87,85,77,85,82,92,77,80,83.6
10007802,UFREALEST,01,Real Estate,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",80,82,59,77,79,87,66,50,75.7
10007802,UFREALESTFY,01,Real Estate with Foundation,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",82,84,70,82,84,89,71,130,80.3
10007802,UFREDEVP,01,Real Estate Development and Planning,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",81.8,84.1,70.9,82.1,83.6,89.2,70.7,140,80.3
10007802,UFREFIN,01,Real Estate Finance,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",78,79,65,79,88,94,76,15,79.9
10007802,UFREGSC,01,Geography and Economics (Regional Science),The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83.1,80,76,90.9,84,88.7,73.7,145,82.3
10007802,UFREGSCWY,01,Geography and Economics (Regional Science) with Professional Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",83.1,80,76,90.9,84,88.7,73.7,145,82.3
10007802,UFSOC,01,Sociology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,93,91,90,89,93,92,25,92
10007802,UFSOCWY,01,Sociology with Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,93,91,90,89,93,92,25,92
10007802,UFSOXCR,01,Sociology and Criminology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,93,91,90,89,93,92,25,92
10007802,UFSOXCRWY,01,Sociology and Criminology with Placement Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,93,91,90,89,93,92,25,92
10007802,UFSPXINTD,01,Spanish and International Development,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",92.7,86.3,87,86.9,90.9,96,88.6,35,89.8
10007802,UFSTUDED,01,Education Studies,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",85,87,89,96,71,93,81,30,86
10007802,UFTHEPER,01,Theatre & Performance,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",59,55,62,59,45,94,52,10,60.9
10007802,UFWPIR,01,"War, Peace and International Relations",The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,89,89,93,89,87,79,65,88.1
10007802,UFWPIRWY,01,"War, Peace and International Relations with Placement Year",The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",91,89,89,93,89,87,79,65,88.1
10007802,UFZOOL,01,Zoology,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",94,89,87,85,88,85,87,25,87.9
10007802,UFZOOLFY,01,Zoology with Foundation Year,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",90,84,81,86,88,77,77,20,83.3
10007802,UFZOOLPX,01,Zoology with Professional Experience,The University of Reading,"Whiteknights House, Whiteknights, Reading, RG6 6UR",96,95,97,92,88,92,83,10,91.9
10007803,UAHFACFTACF,01,Arabic and Comparative Literature and French,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.9,88.2,83,98.4,91,94.1,81.8,60,90.3
10007803,UAHFACGTACG,01,Arabic and Comparative Literature and German,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",97,90.1,88,97.6,89.4,97.4,83.1,40,91.8
10007803,UAHFACITACI,01,Arabic and Comparative Literature and Italian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",97.2,89.3,82,94.8,85.2,98.3,78.6,45,89.3
10007803,UAHFACRTACR,01,Arabic and Comparative Literature and Russian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.2,87.5,84.6,97.6,90.9,97,80.5,40,90.6
10007803,UAHFACSTACS,01,Arabic and Comparative Literature and Spanish,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",94.8,89.8,85.3,97.2,89.5,96.5,81.2,55,90.6
10007803,UAHFAFATAFA,01,Modern Languages (Arabic and French) and Ancient History,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.5,86.6,85.6,97.6,93.4,92.2,80.3,180,90.2
10007803,UAHFAFCTAFC,01,Modern Languages (Arabic and French) and Classical Studies,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",97.4,90.1,86.9,99.5,91.6,93.8,83.9,85,91.9
10007803,UAHFAFETAFE,01,Modern Languages (Arabic and French) and English,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.8,85.6,82.6,96,90.8,93.6,82.2,125,89.5
10007803,UAHFAFITAFI,01,Arabic and French and Italian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",97.5,89.2,81.1,97.4,90,94.9,79.4,70,89.9
10007803,UAHFAFLTAFL,01,Modern Languages (Arabic and French) and Latin,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",97.4,90.1,86.9,99.5,91.6,93.8,83.9,85,91.9
10007803,UAHFAFMTAFM,01,Modern Languages (Arabic and French) and Management,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.9,88.1,82,99.1,92,92.9,81.1,50,90.3
10007803,UAHFAFNTAFN,01,Modern Languages (Arabic and French) and International Relations,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",93.3,83.6,80.5,93.8,88.3,93.7,76.6,195,87.1
10007803,UAHFAFPTAFP,01,Arabic and French and Persian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.9,88.1,82,99.1,92,92.9,81.1,50,90.3
10007803,UAHFAFRTAFR,01,Arabic and French and Russian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.9,88.1,82.7,99.3,93.8,93.8,80.6,65,90.7
10007803,UAHFAFSTAFS,01,Arabic and French and Spanish,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.8,89.6,83.5,98.7,92.4,94.1,81.1,80,90.7
10007803,UAHFAGATAGA,01,Modern Languages (Arabic and German) and Ancient History,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.8,86.8,87.2,97.3,93.3,92.8,80.5,160,90.5
10007803,UAHFAGETAGE,01,Modern Languages (Arabic and German) and English,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.1,85.9,84.4,95.3,90.1,94.7,82.9,105,89.9
10007803,UAHFAGITAGI,01,Arabic and German and Italian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",99,91.1,84.4,96.3,88.3,97.9,79.5,50,90.9
10007803,UAHFAGMTAGM,01,Modern Languages (Arabic and German) and Management,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",92.4,92.6,84.7,95.6,94.2,93.6,84.6,175,91.1
10007803,UAHFAGNTAGN,01,Modern Languages (Arabic and German) and International Relations,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",93.2,83.5,81.4,93.1,87.6,94.4,76.3,175,87.1
10007803,UAHFAGPTAGP,01,Arabic and German and Persian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",99,90.5,88,98.5,90.5,96.5,82.5,30,92.2
10007803,UAHFAGRTAGR,01,Arabic and German and Russian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",98.3,89.7,87,99,93.7,96.7,81.3,45,92.2
10007803,UAHFAGSTAGS,01,Arabic and German and Spanish,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.5,91.2,87,98.2,91.8,96.2,81.8,60,91.8
10007803,UAHFAHAJSAN,01,Ancient History & Archaeology and Social Anthropology,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",94.6,87.2,85.6,97.6,92.9,92.4,81.8,185,90.3
10007803,UAHFAHASAHA,01,Ancient History & Archaeology,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.1,86.4,87.1,97.2,94.4,92.6,81.4,140,90.6
10007803,UAHFAHIJBLS,01,Art History and Biblical Studies,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.6,92.7,87.1,98.3,96.6,91.9,85.9,70,92.6
10007803,UAHFAHIJCHN,01,Art History and Chinese Studies,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.7,90.6,85.6,98,93.9,95.4,82.2,195,91.6
10007803,UAHFAHIJCLI,01,Art History and Comparative Literature,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",94.4,91.6,87.1,97.6,94.6,94.9,85,70,92.2
10007803,UAHFAHIJCSS,01,Art History and Classical Studies,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.1,92.4,89.6,98.7,94.2,94.4,86.1,95,93.1
10007803,UAHFAHIJENG,01,Art History and English,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95,87.6,84.8,95.8,92.7,94,83.9,135,90.5
10007803,UAHFAHIJFLS,01,Art History and Film Studies,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",94.3,90,86,96,90,93.7,83,90,90.4
10007803,UAHFAHIJFRN,01,Art History and French,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.4,90.9,85.2,98.7,95.6,93.3,83.9,95,91.9
10007803,UAHFAHIJGGY,01,Art History and Geography,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",93.2,89.4,85.5,94.2,92.5,92.8,83.8,85,90.2
10007803,UAHFAHIJGRK,01,Art History and Greek,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96.1,92.4,89.6,98.7,94.2,94.4,86.1,95,93.1
10007803,UAHFAHIJGRN,01,Art History and German,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.8,92.6,88.4,98.4,96,94.8,85.2,75,93
10007803,UAHFAHIJHEB,01,Art History and Hebrew,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",94.4,91.6,87.1,97.6,94.6,94.9,85,70,92.2
10007803,UAHFAHIJIRL,01,Art History and International Relations,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",92.9,84.9,82,93.8,89.6,94,77.9,205,87.9
10007803,UAHFAHIJITN,01,Art History and Italian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",96,92,85,96.8,93.2,95.5,82.5,80,91.6
10007803,UAHFAHIJMEH,01,Art History and Mediaeval History,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95,87.9,87,97.3,94.6,92.6,81.6,190,90.9
10007803,UAHFAHIJMES,01,Art History and Middle East Studies,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.8,90.8,86,97.8,93.8,94.2,83.8,75,91.7
10007803,UAHFAHIJMGT,01,Art History and Management,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",92.2,92.7,84.9,95.9,95.3,93.3,85,205,91.3
10007803,UAHFAHIJMHI,01,Art History and Modern History,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95,87.9,87,97.3,94.6,92.6,81.6,190,90.9
10007803,UAHFAHIJMTH,01,Art History and Mathematics,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",92.5,87,82.6,94.2,93.5,90.9,81.9,160,88.9
10007803,UAHFAHIJPHI,01,Art History and Philosophy,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95,87.9,85.8,96.8,93.7,92.8,84.4,145,90.9
10007803,UAHFAHIJPSY,01,Art History and Psychology,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",89.7,87.4,77.1,91.4,84.2,93.3,83,175,86.6
10007803,UAHFAHIJRSN,01,Art History and Russian,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",95.4,91.2,86.6,98.4,96.8,94.6,83.8,75,92.4
10007803,UAHFAHIJSAN,01,Art History and Social Anthropology,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",94.1,91.1,84.4,98.4,92.6,93.1,84.1,105,91.1
10007803,UAHFAHIJSPN,01,Art History and Spanish,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",94.7,92,86.7,98,95,94.7,83.7,90,92.1
10007803,UAHFAHIJSUD,01,Art History and Sustainable Development,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",92.6,89,83.4,96.2,90,92.8,79.6,150,89.1
10007803,UAHFAHISAHI,01,Art History,University of St Andrews,"College Gate, North Street, St. Andrews, Fife, KY16 9AJ",100,99,91,98,100,94,93,20,96.4
